reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Ins.started,text_3.started,key_resp_2.started,Ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,5,5,40,0,75.76016379200155,,,,,,,,,75.74691175000044,75.76016379200155,76.74598533398239,76.74598533398239,76.7547156669898,77.13020449999021,l,0.3777285839896649,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,5,6,41,4,77.14508524996927,,,,,,,,,77.13114224997116,77.14508524996927,78.12924304197077,78.12924304197077,78.13762591697741,78.48976525000762,l,0.35857745801331475,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,6,0,42,5,78.50477741699433,,,,,,,,,78.49062870896887,78.50477741699433,79.48769012500998,79.48769012500998,79.49525087495567,79.82940329198027,t,0.3346399169531651,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,6,1,43,0,79.84367045899853,,,,,,,,,79.83033716696082,79.84367045899853,80.8303912919946,80.8303912919946,80.837363833969,81.31285887496779,l,0.47802283300552517,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,6,2,44,1,81.32738304196391,,,,,,,,,81.31375591695542,81.32738304196391,82.31272837496363,82.31272837496363,82.32109624997247,82.6963460840052,l,0.3807856250205077,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,6,3,45,3,82.71111012500478,,,,,,,,,82.6972508750041,82.71111012500478,83.69693724997342,83.69693724997342,83.70393016695743,84.3399443749804,t,0.6410522080259398,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,6,4,46,4,84.35592195898062,,,,,,,,,84.3409000840038,84.35592195898062,85.33792770898435,85.33792770898435,85.35449145897292,85.75649716699263,t,0.41244225000264123,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,6,5,47,2,85.77210083400132,,,,,,,,,85.75743912498001,85.77210083400132,86.7538825419615,86.7538825419615,86.77120937500149,87.43026125000324,l,0.6719897500006482,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,6,6,48,6,87.44464687496657,,,,,,,,,87.43120845896192,87.44464687496657,88.42980974999955,88.42980974999955,88.43809087498812,88.96287470898824,t,0.5271381669444963,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,7,0,49,1,88.9771702089929,,,,,,,,,88.96365041699028,88.9771702089929,89.963408584008,89.963408584008,89.97048066696152,90.4231238749926,l,0.4529618750093505,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
