image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
/Users/mac/Desktop/0_Solo/flowerbw6.jpg,bnw,0.2,,0,47,47,39,,,,,375.1479655,,,,,,,,,375.0934332,375.1479655,382.0840873,382.1426673,382.2927274,382.2762267,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,382.2766375,382.2927274,382.2927274,390.6766533,space,8.340629417,None,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/flowerbw1.jpg,,0.533,y,,,,,0,0,0,72,390.9122349,,,,,,,,,,,,,,,,,,,,,,390.7106586,390.9122349,390.9122349,397.6692549,397.9096312,398.1982836,400.2191269,n,0,9.304010042,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapecn6.jpg,,1.067,n,,,,,0,1,1,69,400.2477731,,,,,,,,,,,,,,,,,,,,,,400.2227559,400.2477731,400.2477731,407.2184232,407.2434147,,407.8851524,y,0,7.633827459,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockc1.jpg,,0.8,y,,,,,0,2,2,47,407.9092784,,,,,,,,,,,,,,,,,,,,,,407.8860056,407.9092784,407.9092784,414.8854866,414.8979122,415.6821549,416.5306249,y,0,8.614817209,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/flowercn5.jpg,,1.067,n,,,,,0,3,3,21,416.5654496,,,,,,,,,,,,,,,,,,,,,,416.53227,416.5654496,416.5654496,423.526128,423.5606294,424.5825581,425.1023805,n,0,8.531783875,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/flowerbw4.jpg,,0.8,y,,,,,0,4,4,23,425.1399708,,,,,,,,,,,,,,,,,,,,,,425.1032283,425.1399708,425.1399708,432.1020926,432.133103,432.9004954,434.4893198,n,0,9.343649583,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapecn2.jpg,,0.4,n,,,,,0,5,5,25,434.5656132,,,,,,,,,,,,,,,,,,,,,,434.4910614,434.5656132,434.5656132,441.4885783,441.5610623,441.8828433,442.9800516,y,0,8.4029325,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/mmbwn4.jpg,,0.2,n,,,,,0,6,6,94,443.0094583,,,,,,,,,,,,,,,,,,,,,,442.9812405,443.0094583,443.0094583,449.9774758,450.000112,450.1665909,451.2312945,n,0,8.212976708,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/flowerbwn4.jpg,,0.2,n,,,,,0,7,7,84,451.2607093,,,,,,,,,,,,,,,,,,,,,,451.2329778,451.2607093,451.2607093,458.227232,458.2502925,458.4167909,459.4581614,n,0,8.193391292,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
