image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
/Users/mac/Desktop/0_Solo/landscapebw6.jpg,bnw,0.533,,0,28,28,38,,,,,224.7516516,,,,,,,,,224.732952,224.7516516,231.723774,231.7486996,232.2732528,232.2500701,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmbw5.jpg,bnw,0.2,,0,29,29,45,,,,,232.2732528,,,,,,,,,232.2507964,232.2732528,239.2488885,239.265973,239.501487,239.4324928,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerc3.jpg,colour,0.05,,0,30,30,35,,,,,239.501487,,,,,,,,,239.4329006,239.501487,246.4263641,246.5097953,246.4709455,246.4919198,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw1.jpg,bnw,0.8,,0,31,31,21,,,,,246.5097953,,,,,,,,,246.4922617,246.5097953,253.4920874,253.5042927,254.3804251,254.2834765,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockc5.jpg,colour,0.2,,0,32,32,20,,,,,254.3804251,,,,,,,,,254.2841868,254.3804251,261.2755493,261.3772667,261.4923847,261.4665264,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockc4.jpg,colour,0.05,,0,33,33,2,,,,,261.4923847,,,,,,,,,261.4668953,261.4923847,268.4562712,268.4925564,268.5225607,268.4938926,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockbw1.jpg,bnw,0.4,,0,34,34,12,,,,,268.5225607,,,,,,,,,268.4941084,268.5225607,275.4917206,275.5164885,275.9140217,275.8748691,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerbw1.jpg,bnw,0.2,,0,35,35,26,,,,,275.9140217,,,,,,,,,275.8755324,275.9140217,282.8750853,282.9058186,283.0923207,283.0681265,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmbw4.jpg,bnw,0.05,,0,36,36,17,,,,,283.0923207,,,,,,,,,283.0686782,283.0923207,290.0586497,290.0892455,290.121865,290.1012864,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmc4.jpg,colour,0.05,,0,37,37,19,,,,,290.121865,,,,,,,,,290.1016901,290.121865,297.0921532,297.1174821,297.287504,297.1349322,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
